sample_id,image_path,leaf_dir,filename,qc_label,primary_issue,notes,round_name,source_sample_id,sampling_reason,leaf_score,leaf_reject,leaf_uncertain,leaf_usable,round_order
qc2_0113,/home/wangqianqian/project/FS/data/28gusui&pizang/03/36/cell_1761647789793_912349010008_585_0000.png,28gusui&pizang/03/36,cell_1761647789793_912349010008_585_0000.png,usable_single_cell,,,round2,,hard_leaf_new,8.0,2.0,4.0,6.0,2
qc2_0114,/home/wangqianqian/project/FS/data/28gusui&pizang/03/36/cell_1761647791648_912349010008_614_0100.png,28gusui&pizang/03/36,cell_1761647791648_912349010008_614_0100.png,usable_single_cell,,,round2,,hard_leaf_new,8.0,2.0,4.0,6.0,2
qc_0296,/home/wangqianqian/project/FS/data/28gusui&pizang/03/36/cell_1761647794619_912349010008_677_0000.png,28gusui&pizang/03/36,cell_1761647794619_912349010008_677_0000.png,reject,adhesion,,round1,,,,,,,1
qc_0297,/home/wangqianqian/project/FS/data/28gusui&pizang/03/36/cell_1761647794737_912349010008_683_0100.png,28gusui&pizang/03/36,cell_1761647794737_912349010008_683_0100.png,usable_single_cell,,,round1,,,,,,,1
qc2_0115,/home/wangqianqian/project/FS/data/28gusui&pizang/03/36/cell_1761647794986_912349010008_686_0100.png,28gusui&pizang/03/36,cell_1761647794986_912349010008_686_0100.png,usable_single_cell,,,round2,,hard_leaf_new,8.0,2.0,4.0,6.0,2
qc_0298,/home/wangqianqian/project/FS/data/28gusui&pizang/03/36/cell_1761647795423_912349010008_695_0000.png,28gusui&pizang/03/36,cell_1761647795423_912349010008_695_0000.png,usable_single_cell,,,round1,,,,,,,1
qc_0299,/home/wangqianqian/project/FS/data/28gusui&pizang/03/36/cell_1761647795807_912349010008_710_0100.png,28gusui&pizang/03/36,cell_1761647795807_912349010008_710_0100.png,usable_single_cell,,,round1,,,,,,,1
qc_0300,/home/wangqianqian/project/FS/data/28gusui&pizang/03/36/cell_1761647796872_912349010008_747_0000.png,28gusui&pizang/03/36,cell_1761647796872_912349010008_747_0000.png,uncertain,,,round1,,,,,,,1
qc2_0116,/home/wangqianqian/project/FS/data/28gusui&pizang/03/36/cell_1761647799546_912349010008_831_0100.png,28gusui&pizang/03/36,cell_1761647799546_912349010008_831_0100.png,usable_single_cell,,,round2,,hard_leaf_new,8.0,2.0,4.0,6.0,2
qc_0301,/home/wangqianqian/project/FS/data/28gusui&pizang/03/38/cell_1761647902382_912349010008_4516_0100.png,28gusui&pizang/03/38,cell_1761647902382_912349010008_4516_0100.png,usable_single_cell,,,round1,,,,,,,1
qc2_0165,/home/wangqianqian/project/FS/data/28gusui&pizang/03/38/cell_1761647905994_912349010008_4630_0000.png,28gusui&pizang/03/38,cell_1761647905994_912349010008_4630_0000.png,usable_single_cell,,,round2,,hard_leaf_new,7.0,2.0,3.0,7.0,2
qc_0302,/home/wangqianqian/project/FS/data/28gusui&pizang/03/38/cell_1761647908029_912349010008_4690_0100.png,28gusui&pizang/03/38,cell_1761647908029_912349010008_4690_0100.png,usable_single_cell,,,round1,,,,,,,1
qc2_0166,/home/wangqianqian/project/FS/data/28gusui&pizang/03/38/cell_1761647910960_912349010008_4761_0100.png,28gusui&pizang/03/38,cell_1761647910960_912349010008_4761_0100.png,usable_single_cell,,,round2,,hard_leaf_new,7.0,2.0,3.0,7.0,2
qc_0303,/home/wangqianqian/project/FS/data/28gusui&pizang/03/38/cell_1761647911255_912349010008_4773_0000.png,28gusui&pizang/03/38,cell_1761647911255_912349010008_4773_0000.png,reject,adhesion,,round1,,,,,,,1
qc_0304,/home/wangqianqian/project/FS/data/28gusui&pizang/03/38/cell_1761647913343_912349010008_4828_0100.png,28gusui&pizang/03/38,cell_1761647913343_912349010008_4828_0100.png,uncertain,,,round1,,,,,,,1
qc_0305,/home/wangqianqian/project/FS/data/28gusui&pizang/03/38/cell_1761647913798_912349010008_4841_0000.png,28gusui&pizang/03/38,cell_1761647913798_912349010008_4841_0000.png,reject,fragment,,round1,,,,,,,1
qc2_0167,/home/wangqianqian/project/FS/data/28gusui&pizang/03/38/cell_1761647915489_912349010008_4900_0000.png,28gusui&pizang/03/38,cell_1761647915489_912349010008_4900_0000.png,usable_single_cell,,,round2,,hard_leaf_new,7.0,2.0,3.0,7.0,2
qc_0306,/home/wangqianqian/project/FS/data/28gusui&pizang/03/38/cell_1761647917683_912349010008_4967_0000.png,28gusui&pizang/03/38,cell_1761647917683_912349010008_4967_0000.png,uncertain,,,round1,,,,,,,1
qc_0307,/home/wangqianqian/project/FS/data/28gusui&pizang/03/38/cell_1761647917700_912349010008_4972_0000.png,28gusui&pizang/03/38,cell_1761647917700_912349010008_4972_0000.png,uncertain,,,round1,,,,,,,1
qc_0308,/home/wangqianqian/project/FS/data/28gusui&pizang/03/38/cell_1761647924843_912349010008_5166_0100.png,28gusui&pizang/03/38,cell_1761647924843_912349010008_5166_0100.png,usable_single_cell,,,round1,,,,,,,1
qc2_0168,/home/wangqianqian/project/FS/data/28gusui&pizang/03/38/cell_1761647930416_912349010008_5384_0100.png,28gusui&pizang/03/38,cell_1761647930416_912349010008_5384_0100.png,usable_single_cell,,,round2,,hard_leaf_new,7.0,2.0,3.0,7.0,2
qc2_0169,/home/wangqianqian/project/FS/data/28gusui&pizang/03/38/cell_1761647930912_912349010008_5410_0100.png,28gusui&pizang/03/38,cell_1761647930912_912349010008_5410_0100.png,usable_single_cell,,,round2,,hard_leaf_new,7.0,2.0,3.0,7.0,2
qc_0309,/home/wangqianqian/project/FS/data/28gusui&pizang/03/38/cell_1761647932012_912349010008_5474_0000.png,28gusui&pizang/03/38,cell_1761647932012_912349010008_5474_0000.png,usable_single_cell,,,round1,,,,,,,1
qc2_0170,/home/wangqianqian/project/FS/data/28gusui&pizang/03/38/cell_1761647933821_912349010008_5533_0000.png,28gusui&pizang/03/38,cell_1761647933821_912349010008_5533_0000.png,usable_single_cell,,,round2,,hard_leaf_new,7.0,2.0,3.0,7.0,2
qc_0310,/home/wangqianqian/project/FS/data/28gusui&pizang/03/38/cell_1761647934793_912349010008_5578_0000.png,28gusui&pizang/03/38,cell_1761647934793_912349010008_5578_0000.png,usable_single_cell,,,round1,,,,,,,1
qc_0311,/home/wangqianqian/project/FS/data/28gusui&pizang/03/38/cell_1761647936138_912349010008_5620_0000.png,28gusui&pizang/03/38,cell_1761647936138_912349010008_5620_0000.png,usable_single_cell,,,round1,,,,,,,1
qc2_0171,/home/wangqianqian/project/FS/data/28gusui&pizang/03/38/cell_1761647938971_912349010008_5740_0000.png,28gusui&pizang/03/38,cell_1761647938971_912349010008_5740_0000.png,usable_single_cell,,,round2,,hard_leaf_new,7.0,2.0,3.0,7.0,2
qc2_0172,/home/wangqianqian/project/FS/data/28gusui&pizang/03/38/cell_1761647939332_912349010008_5760_0100.png,28gusui&pizang/03/38,cell_1761647939332_912349010008_5760_0100.png,usable_single_cell,,,round2,,hard_leaf_new,7.0,2.0,3.0,7.0,2
qc_0312,/home/wangqianqian/project/FS/data/28gusui&pizang/03/38/cell_1761647939541_912349010008_5772_0000.png,28gusui&pizang/03/38,cell_1761647939541_912349010008_5772_0000.png,usable_single_cell,,,round1,,,,,,,1
qc_0313,/home/wangqianqian/project/FS/data/28gusui&pizang/03/39/cell_1761647940566_912349010008_5818_0100.png,28gusui&pizang/03/39,cell_1761647940566_912349010008_5818_0100.png,reject,dead_or_broken,,round1,,,,,,,1
qc_0314,/home/wangqianqian/project/FS/data/28gusui&pizang/03/39/cell_1761647944402_912349010008_5973_0100.png,28gusui&pizang/03/39,cell_1761647944402_912349010008_5973_0100.png,usable_single_cell,,,round1,,,,,,,1
qc_0315,/home/wangqianqian/project/FS/data/28gusui&pizang/03/39/cell_1761647945991_912349010008_6040_0000.png,28gusui&pizang/03/39,cell_1761647945991_912349010008_6040_0000.png,usable_single_cell,,,round1,,,,,,,1
qc_0316,/home/wangqianqian/project/FS/data/28gusui&pizang/03/39/cell_1761647958500_912349010008_6530_0000.png,28gusui&pizang/03/39,cell_1761647958500_912349010008_6530_0000.png,usable_single_cell,,,round1,,,,,,,1
qc_0317,/home/wangqianqian/project/FS/data/28gusui&pizang/03/39/cell_1761647959742_912349010008_6570_0100.png,28gusui&pizang/03/39,cell_1761647959742_912349010008_6570_0100.png,usable_single_cell,,,round1,,,,,,,1
qc_0318,/home/wangqianqian/project/FS/data/28gusui&pizang/03/39/cell_1761647968095_912349010008_6916_0000.png,28gusui&pizang/03/39,cell_1761647968095_912349010008_6916_0000.png,usable_single_cell,,,round1,,,,,,,1
qc_0319,/home/wangqianqian/project/FS/data/28gusui&pizang/03/39/cell_1761647968181_912349010008_6918_0100.png,28gusui&pizang/03/39,cell_1761647968181_912349010008_6918_0100.png,usable_single_cell,,,round1,,,,,,,1
qc_0320,/home/wangqianqian/project/FS/data/28gusui&pizang/03/39/cell_1761647974093_912349010008_7178_0000.png,28gusui&pizang/03/39,cell_1761647974093_912349010008_7178_0000.png,usable_single_cell,,,round1,,,,,,,1
qc_0321,/home/wangqianqian/project/FS/data/28gusui&pizang/03/39/cell_1761647978274_912349010008_7320_0000.png,28gusui&pizang/03/39,cell_1761647978274_912349010008_7320_0000.png,reject,adhesion,,round1,,,,,,,1
qc_0322,/home/wangqianqian/project/FS/data/28gusui&pizang/03/39/cell_1761647986487_912349010008_7633_0100.png,28gusui&pizang/03/39,cell_1761647986487_912349010008_7633_0100.png,uncertain,,,round1,,,,,,,1
qc_0323,/home/wangqianqian/project/FS/data/28gusui&pizang/03/39/cell_1761647996309_912349010008_8061_0100.png,28gusui&pizang/03/39,cell_1761647996309_912349010008_8061_0100.png,usable_single_cell,,,round1,,,,,,,1
qc_0324,/home/wangqianqian/project/FS/data/28gusui&pizang/03/39/cell_1761647996718_912349010008_8077_0000.png,28gusui&pizang/03/39,cell_1761647996718_912349010008_8077_0000.png,usable_single_cell,,,round1,,,,,,,1
qc_0325,/home/wangqianqian/project/FS/data/28gusui&pizang/03/40/cell_1761648006627_912349010008_8549_0100.png,28gusui&pizang/03/40,cell_1761648006627_912349010008_8549_0100.png,usable_single_cell,,,round1,,,,,,,1
qc_0326,/home/wangqianqian/project/FS/data/28gusui&pizang/03/40/cell_1761648007112_912349010008_8571_0000.png,28gusui&pizang/03/40,cell_1761648007112_912349010008_8571_0000.png,usable_single_cell,,,round1,,,,,,,1
qc_0327,/home/wangqianqian/project/FS/data/28gusui&pizang/03/40/cell_1761648012439_912349010008_8853_0100.png,28gusui&pizang/03/40,cell_1761648012439_912349010008_8853_0100.png,usable_single_cell,,,round1,,,,,,,1
qc_0328,/home/wangqianqian/project/FS/data/28gusui&pizang/03/40/cell_1761648014774_912349010008_8969_0000.png,28gusui&pizang/03/40,cell_1761648014774_912349010008_8969_0000.png,reject,adhesion,,round1,,,,,,,1
qc_0329,/home/wangqianqian/project/FS/data/28gusui&pizang/03/40/cell_1761648020084_912349010008_9245_0100.png,28gusui&pizang/03/40,cell_1761648020084_912349010008_9245_0100.png,reject,adhesion,,round1,,,,,,,1
qc_0330,/home/wangqianqian/project/FS/data/28gusui&pizang/03/40/cell_1761648022702_912349010008_9395_0000.png,28gusui&pizang/03/40,cell_1761648022702_912349010008_9395_0000.png,usable_single_cell,,,round1,,,,,,,1
qc_0331,/home/wangqianqian/project/FS/data/28gusui&pizang/03/40/cell_1761648025219_912349010008_9496_0100.png,28gusui&pizang/03/40,cell_1761648025219_912349010008_9496_0100.png,usable_single_cell,,,round1,,,,,,,1
qc_0332,/home/wangqianqian/project/FS/data/28gusui&pizang/03/40/cell_1761648026884_912349010008_9593_0100.png,28gusui&pizang/03/40,cell_1761648026884_912349010008_9593_0100.png,usable_single_cell,,,round1,,,,,,,1
qc_0333,/home/wangqianqian/project/FS/data/28gusui&pizang/03/40/cell_1761648032357_912349010008_9906_0100.png,28gusui&pizang/03/40,cell_1761648032357_912349010008_9906_0100.png,usable_single_cell,,,round1,,,,,,,1
qc_0334,/home/wangqianqian/project/FS/data/28gusui&pizang/03/40/cell_1761648034176_912349010008_10005_0000.png,28gusui&pizang/03/40,cell_1761648034176_912349010008_10005_0000.png,usable_single_cell,,,round1,,,,,,,1
qc_0335,/home/wangqianqian/project/FS/data/28gusui&pizang/03/40/cell_1761648048356_912349010008_10649_0100.png,28gusui&pizang/03/40,cell_1761648048356_912349010008_10649_0100.png,usable_single_cell,,,round1,,,,,,,1
qc_0336,/home/wangqianqian/project/FS/data/28gusui&pizang/03/40/cell_1761648051617_912349010008_10803_0100.png,28gusui&pizang/03/40,cell_1761648051617_912349010008_10803_0100.png,usable_single_cell,,,round1,,,,,,,1
qc_0337,/home/wangqianqian/project/FS/data/28gusui&pizang/03/41/cell_1761648060726_912349010008_11312_0100.png,28gusui&pizang/03/41,cell_1761648060726_912349010008_11312_0100.png,usable_single_cell,,,round1,,,,,,,1
qc2_0149,/home/wangqianqian/project/FS/data/28gusui&pizang/03/41/cell_1761648061414_912349010008_11353_0100.png,28gusui&pizang/03/41,cell_1761648061414_912349010008_11353_0100.png,uncertain,shape_abnormal,,round2,,hard_leaf_new,7.0,3.0,1.0,8.0,2
qc2_0150,/home/wangqianqian/project/FS/data/28gusui&pizang/03/41/cell_1761648066841_912349010008_11697_0000.png,28gusui&pizang/03/41,cell_1761648066841_912349010008_11697_0000.png,usable_single_cell,,,round2,,hard_leaf_new,7.0,3.0,1.0,8.0,2
qc2_0151,/home/wangqianqian/project/FS/data/28gusui&pizang/03/41/cell_1761648075498_912349010008_12182_0000.png,28gusui&pizang/03/41,cell_1761648075498_912349010008_12182_0000.png,reject,fragment,,round2,,hard_leaf_new,7.0,3.0,1.0,8.0,2
qc_0338,/home/wangqianqian/project/FS/data/28gusui&pizang/03/41/cell_1761648082552_912349010008_12711_0100.png,28gusui&pizang/03/41,cell_1761648082552_912349010008_12711_0100.png,usable_single_cell,,,round1,,,,,,,1
qc_0339,/home/wangqianqian/project/FS/data/28gusui&pizang/03/41/cell_1761648082730_912349010008_12726_0000.png,28gusui&pizang/03/41,cell_1761648082730_912349010008_12726_0000.png,usable_single_cell,,,round1,,,,,,,1
qc2_0152,/home/wangqianqian/project/FS/data/28gusui&pizang/03/41/cell_1761648085095_912349010008_12890_0100.png,28gusui&pizang/03/41,cell_1761648085095_912349010008_12890_0100.png,uncertain,shape_abnormal,,round2,,hard_leaf_new,7.0,3.0,1.0,8.0,2
qc2_0153,/home/wangqianqian/project/FS/data/28gusui&pizang/03/41/cell_1761648089089_912349010008_13144_0000.png,28gusui&pizang/03/41,cell_1761648089089_912349010008_13144_0000.png,uncertain,shape_abnormal,,round2,,hard_leaf_new,7.0,3.0,1.0,8.0,2
qc_0340,/home/wangqianqian/project/FS/data/28gusui&pizang/03/41/cell_1761648092383_912349010008_13384_0100.png,28gusui&pizang/03/41,cell_1761648092383_912349010008_13384_0100.png,usable_single_cell,,,round1,,,,,,,1
qc_0341,/home/wangqianqian/project/FS/data/28gusui&pizang/03/41/cell_1761648099554_912349010008_13814_0000.png,28gusui&pizang/03/41,cell_1761648099554_912349010008_13814_0000.png,usable_single_cell,,,round1,,,,,,,1
qc_0342,/home/wangqianqian/project/FS/data/28gusui&pizang/03/41/cell_1761648101218_912349010008_13882_0000.png,28gusui&pizang/03/41,cell_1761648101218_912349010008_13882_0000.png,reject,adhesion,,round1,,,,,,,1
qc_0343,/home/wangqianqian/project/FS/data/28gusui&pizang/03/41/cell_1761648102157_912349010008_13938_0000.png,28gusui&pizang/03/41,cell_1761648102157_912349010008_13938_0000.png,usable_single_cell,,,round1,,,,,,,1
qc2_0154,/home/wangqianqian/project/FS/data/28gusui&pizang/03/41/cell_1761648103807_912349010008_14032_0100.png,28gusui&pizang/03/41,cell_1761648103807_912349010008_14032_0100.png,usable_single_cell,,,round2,,hard_leaf_new,7.0,3.0,1.0,8.0,2
qc2_0155,/home/wangqianqian/project/FS/data/28gusui&pizang/03/41/cell_1761648104681_912349010008_14094_0100.png,28gusui&pizang/03/41,cell_1761648104681_912349010008_14094_0100.png,uncertain,shape_abnormal,,round2,,hard_leaf_new,7.0,3.0,1.0,8.0,2
qc_0344,/home/wangqianqian/project/FS/data/28gusui&pizang/03/41/cell_1761648106831_912349010008_14212_0100.png,28gusui&pizang/03/41,cell_1761648106831_912349010008_14212_0100.png,usable_single_cell,,,round1,,,,,,,1
qc_0345,/home/wangqianqian/project/FS/data/28gusui&pizang/03/41/cell_1761648110440_912349010008_14417_0000.png,28gusui&pizang/03/41,cell_1761648110440_912349010008_14417_0000.png,reject,adhesion,,round1,,,,,,,1
qc_0346,/home/wangqianqian/project/FS/data/28gusui&pizang/03/41/cell_1761648111128_912349010008_14462_0100.png,28gusui&pizang/03/41,cell_1761648111128_912349010008_14462_0100.png,reject,adhesion,,round1,,,,,,,1
qc_0347,/home/wangqianqian/project/FS/data/28gusui&pizang/03/41/cell_1761648111418_912349010008_14483_0000.png,28gusui&pizang/03/41,cell_1761648111418_912349010008_14483_0000.png,usable_single_cell,,,round1,,,,,,,1
qc_0348,/home/wangqianqian/project/FS/data/28gusui&pizang/03/41/cell_1761648114490_912349010008_14656_0000.png,28gusui&pizang/03/41,cell_1761648114490_912349010008_14656_0000.png,uncertain,dead_or_broken,,round1,,,,,,,1
qc2_0156,/home/wangqianqian/project/FS/data/28gusui&pizang/03/41/cell_1761648119656_912349010008_15020_0000.png,28gusui&pizang/03/41,cell_1761648119656_912349010008_15020_0000.png,usable_single_cell,,,round2,,hard_leaf_new,7.0,3.0,1.0,8.0,2
qc2_0093,/home/wangqianqian/project/FS/data/28gusui&pizang/03/42/cell_1761648120068_912349010008_15058_0000.png,28gusui&pizang/03/42,cell_1761648120068_912349010008_15058_0000.png,reject,adhesion,,round2,,hard_leaf_new,10.0,4.0,2.0,6.0,2
qc2_0094,/home/wangqianqian/project/FS/data/28gusui&pizang/03/42/cell_1761648125873_912349010008_15471_0100.png,28gusui&pizang/03/42,cell_1761648125873_912349010008_15471_0100.png,usable_single_cell,,,round2,,hard_leaf_new,10.0,4.0,2.0,6.0,2
qc_0349,/home/wangqianqian/project/FS/data/28gusui&pizang/03/42/cell_1761648127036_912349010008_15545_0100.png,28gusui&pizang/03/42,cell_1761648127036_912349010008_15545_0100.png,uncertain,dead_or_broken,,round1,,,,,,,1
qc_0350,/home/wangqianqian/project/FS/data/28gusui&pizang/03/42/cell_1761648127283_912349010008_15561_0100.png,28gusui&pizang/03/42,cell_1761648127283_912349010008_15561_0100.png,usable_single_cell,,,round1,,,,,,,1
qc_0351,/home/wangqianqian/project/FS/data/28gusui&pizang/03/42/cell_1761648128071_912349010008_15601_0000.png,28gusui&pizang/03/42,cell_1761648128071_912349010008_15601_0000.png,reject,adhesion,,round1,,,,,,,1
qc_0352,/home/wangqianqian/project/FS/data/28gusui&pizang/03/42/cell_1761648129212_912349010008_15686_0100.png,28gusui&pizang/03/42,cell_1761648129212_912349010008_15686_0100.png,usable_single_cell,,,round1,,,,,,,1
qc_0353,/home/wangqianqian/project/FS/data/28gusui&pizang/03/42/cell_1761648130925_912349010008_15789_0000.png,28gusui&pizang/03/42,cell_1761648130925_912349010008_15789_0000.png,reject,adhesion,,round1,,,,,,,1
qc2_0095,/home/wangqianqian/project/FS/data/28gusui&pizang/03/42/cell_1761648131415_912349010008_15833_0000.png,28gusui&pizang/03/42,cell_1761648131415_912349010008_15833_0000.png,uncertain,dead_or_broken,,round2,,hard_leaf_new,10.0,4.0,2.0,6.0,2
qc_0354,/home/wangqianqian/project/FS/data/28gusui&pizang/03/42/cell_1761648137737_912349010008_16317_0100.png,28gusui&pizang/03/42,cell_1761648137737_912349010008_16317_0100.png,usable_single_cell,,,round1,,,,,,,1
qc_0355,/home/wangqianqian/project/FS/data/28gusui&pizang/03/42/cell_1761648138097_912349010008_16356_0000.png,28gusui&pizang/03/42,cell_1761648138097_912349010008_16356_0000.png,usable_single_cell,,,round1,,,,,,,1
qc_0356,/home/wangqianqian/project/FS/data/28gusui&pizang/03/42/cell_1761648138722_912349010008_16400_0000.png,28gusui&pizang/03/42,cell_1761648138722_912349010008_16400_0000.png,reject,dead_or_broken,,round1,,,,,,,1
qc2_0096,/home/wangqianqian/project/FS/data/28gusui&pizang/03/42/cell_1761648145132_912349010008_16878_0000.png,28gusui&pizang/03/42,cell_1761648145132_912349010008_16878_0000.png,reject,adhesion,,round2,,hard_leaf_new,10.0,4.0,2.0,6.0,2
qc2_0097,/home/wangqianqian/project/FS/data/28gusui&pizang/03/42/cell_1761648149437_912349010008_17165_0000.png,28gusui&pizang/03/42,cell_1761648149437_912349010008_17165_0000.png,uncertain,shape_abnormal,,round2,,hard_leaf_new,10.0,4.0,2.0,6.0,2
qc_0357,/home/wangqianqian/project/FS/data/28gusui&pizang/03/42/cell_1761648157317_912349010008_17716_0000.png,28gusui&pizang/03/42,cell_1761648157317_912349010008_17716_0000.png,uncertain,,,round1,,,,,,,1
qc2_0098,/home/wangqianqian/project/FS/data/28gusui&pizang/03/42/cell_1761648160082_912349010008_17930_0000.png,28gusui&pizang/03/42,cell_1761648160082_912349010008_17930_0000.png,usable_single_cell,,,round2,,hard_leaf_new,10.0,4.0,2.0,6.0,2
qc_0358,/home/wangqianqian/project/FS/data/28gusui&pizang/03/42/cell_1761648160474_912349010008_17960_0000.png,28gusui&pizang/03/42,cell_1761648160474_912349010008_17960_0000.png,usable_single_cell,,,round1,,,,,,,1
qc_0359,/home/wangqianqian/project/FS/data/28gusui&pizang/03/42/cell_1761648170095_912349010008_18627_0000.png,28gusui&pizang/03/42,cell_1761648170095_912349010008_18627_0000.png,usable_single_cell,,,round1,,,,,,,1
qc2_0099,/home/wangqianqian/project/FS/data/28gusui&pizang/03/42/cell_1761648172541_912349010008_18781_0000.png,28gusui&pizang/03/42,cell_1761648172541_912349010008_18781_0000.png,usable_single_cell,,,round2,,hard_leaf_new,10.0,4.0,2.0,6.0,2
qc_0360,/home/wangqianqian/project/FS/data/28gusui&pizang/03/42/cell_1761648179447_912349010008_19287_0100.png,28gusui&pizang/03/42,cell_1761648179447_912349010008_19287_0100.png,reject,fragment,,round1,,,,,,,1
qc2_0100,/home/wangqianqian/project/FS/data/28gusui&pizang/03/42/cell_1761648179687_912349010008_19296_0000.png,28gusui&pizang/03/42,cell_1761648179687_912349010008_19296_0000.png,usable_single_cell,,,round2,,hard_leaf_new,10.0,4.0,2.0,6.0,2
qc_0361,/home/wangqianqian/project/FS/data/28gusui&pizang/03/43/cell_1761648180535_912349010008_19341_0100.png,28gusui&pizang/03/43,cell_1761648180535_912349010008_19341_0100.png,usable_single_cell,,,round1,,,,,,,1
qc_0362,/home/wangqianqian/project/FS/data/28gusui&pizang/03/43/cell_1761648185616_912349010008_19729_0000.png,28gusui&pizang/03/43,cell_1761648185616_912349010008_19729_0000.png,uncertain,,,round1,,,,,,,1
qc_0363,/home/wangqianqian/project/FS/data/28gusui&pizang/03/43/cell_1761648186395_912349010008_19789_0000.png,28gusui&pizang/03/43,cell_1761648186395_912349010008_19789_0000.png,reject,dead_or_broken,,round1,,,,,,,1
qc_0364,/home/wangqianqian/project/FS/data/28gusui&pizang/03/43/cell_1761648191682_912349010008_20187_0100.png,28gusui&pizang/03/43,cell_1761648191682_912349010008_20187_0100.png,usable_single_cell,,,round1,,,,,,,1
qc_0365,/home/wangqianqian/project/FS/data/28gusui&pizang/03/43/cell_1761648204873_912349010008_21240_0000.png,28gusui&pizang/03/43,cell_1761648204873_912349010008_21240_0000.png,usable_single_cell,,,round1,,,,,,,1
qc_0366,/home/wangqianqian/project/FS/data/28gusui&pizang/03/43/cell_1761648205706_912349010008_21311_0100.png,28gusui&pizang/03/43,cell_1761648205706_912349010008_21311_0100.png,usable_single_cell,,,round1,,,,,,,1
qc_0367,/home/wangqianqian/project/FS/data/28gusui&pizang/03/43/cell_1761648210228_912349010008_21697_0100.png,28gusui&pizang/03/43,cell_1761648210228_912349010008_21697_0100.png,uncertain,,,round1,,,,,,,1
qc_0368,/home/wangqianqian/project/FS/data/28gusui&pizang/03/43/cell_1761648211675_912349010008_21826_0000.png,28gusui&pizang/03/43,cell_1761648211675_912349010008_21826_0000.png,usable_single_cell,,,round1,,,,,,,1
qc_0369,/home/wangqianqian/project/FS/data/28gusui&pizang/03/43/cell_1761648213051_912349010008_21953_0100.png,28gusui&pizang/03/43,cell_1761648213051_912349010008_21953_0100.png,usable_single_cell,,,round1,,,,,,,1
qc_0370,/home/wangqianqian/project/FS/data/28gusui&pizang/03/43/cell_1761648221827_912349010008_22584_0000.png,28gusui&pizang/03/43,cell_1761648221827_912349010008_22584_0000.png,usable_single_cell,,,round1,,,,,,,1
qc_0371,/home/wangqianqian/project/FS/data/28gusui&pizang/03/43/cell_1761648231157_912349010008_23361_0000.png,28gusui&pizang/03/43,cell_1761648231157_912349010008_23361_0000.png,usable_single_cell,,,round1,,,,,,,1
qc_0372,/home/wangqianqian/project/FS/data/28gusui&pizang/03/43/cell_1761648238382_912349010008_23982_0000.png,28gusui&pizang/03/43,cell_1761648238382_912349010008_23982_0000.png,usable_single_cell,,,round1,,,,,,,1
qc_0373,/home/wangqianqian/project/FS/data/28gusui&pizang/03/44/cell_1761648241249_912349010008_24222_0000.png,28gusui&pizang/03/44,cell_1761648241249_912349010008_24222_0000.png,reject,dead_or_broken,,round1,,,,,,,1
qc2_0117,/home/wangqianqian/project/FS/data/28gusui&pizang/03/44/cell_1761648244255_912349010008_24484_0000.png,28gusui&pizang/03/44,cell_1761648244255_912349010008_24484_0000.png,usable_single_cell,,,round2,,hard_leaf_new,8.0,2.0,4.0,6.0,2
qc_0374,/home/wangqianqian/project/FS/data/28gusui&pizang/03/44/cell_1761648247971_912349010008_24853_0100.png,28gusui&pizang/03/44,cell_1761648247971_912349010008_24853_0100.png,usable_single_cell,,,round1,,,,,,,1
qc_0375,/home/wangqianqian/project/FS/data/28gusui&pizang/03/44/cell_1761648252100_912349010008_25194_0100.png,28gusui&pizang/03/44,cell_1761648252100_912349010008_25194_0100.png,uncertain,,,round1,,,,,,,1
qc_0376,/home/wangqianqian/project/FS/data/28gusui&pizang/03/44/cell_1761648254048_912349010008_25374_0100.png,28gusui&pizang/03/44,cell_1761648254048_912349010008_25374_0100.png,uncertain,,,round1,,,,,,,1
qc_0377,/home/wangqianqian/project/FS/data/28gusui&pizang/03/44/cell_1761648256006_912349010008_25542_0000.png,28gusui&pizang/03/44,cell_1761648256006_912349010008_25542_0000.png,usable_single_cell,,,round1,,,,,,,1
qc_0378,/home/wangqianqian/project/FS/data/28gusui&pizang/03/44/cell_1761648257512_912349010008_25659_0000.png,28gusui&pizang/03/44,cell_1761648257512_912349010008_25659_0000.png,reject,adhesion,,round1,,,,,,,1
qc2_0118,/home/wangqianqian/project/FS/data/28gusui&pizang/03/44/cell_1761648262664_912349010008_26101_0100.png,28gusui&pizang/03/44,cell_1761648262664_912349010008_26101_0100.png,usable_single_cell,,,round2,,hard_leaf_new,8.0,2.0,4.0,6.0,2
qc_0379,/home/wangqianqian/project/FS/data/28gusui&pizang/03/44/cell_1761648268066_912349010008_26603_0100.png,28gusui&pizang/03/44,cell_1761648268066_912349010008_26603_0100.png,usable_single_cell,,,round1,,,,,,,1
qc2_0119,/home/wangqianqian/project/FS/data/28gusui&pizang/03/44/cell_1761648272186_912349010008_27014_0000.png,28gusui&pizang/03/44,cell_1761648272186_912349010008_27014_0000.png,usable_single_cell,,,round2,,hard_leaf_new,8.0,2.0,4.0,6.0,2
qc_0380,/home/wangqianqian/project/FS/data/28gusui&pizang/03/44/cell_1761648274893_912349010008_27288_0000.png,28gusui&pizang/03/44,cell_1761648274893_912349010008_27288_0000.png,uncertain,dead_or_broken,,round1,,,,,,,1
